 DoctorID, Doctor first name, Doctor last name, Doctor middle name,Primary  specialty code,Primary  specialty description,Secondary specialty code,Secondary specilaty description, Doctor state, Doctor state code, Doctor zip
2738042,Avvvv,Aoooo,Bxxxxxxxx,PD,PEDIATRICS,,,ILLINOIS,IL,60612
1708356,Yyyyyy,Mxxx,Dxxx,FM,FAMILY MEDICINE,FP,FAMILY PRACTICE,NORTH CAROLINA,NC,28801
4518123,Xffff,Mbbbbb,Juuuu,OBG,OBSTETRICS AND GYNECOLOGY,,,OREGON,OR,97756
2972358,Gttttttt,Zqqqq,Fqqqqqq,IM,INTERNAL MEDICINE,ID,INFECTIOUS DISEASE,OHIO,OH,44505
3539563,Ammm,Jlllll,Wdd,OTO,OTOLARYNGOLOGY,PSH,PLASTIC SURGERY WITHIN THE HEAD AND NECK,TEXAS,TX,77433
9160702,Yiii,Xtttttttttt,  ,PD,PEDIATRICS,,,CALIFORNIA,CA,95124
1675126,Plllll,Kaaaa,Jwwwwwwww,DEN,DENTISTRY,,,,,
5405972,Kgggg,Fqqqqq,Mvvvvvv,PD,PEDIATRICS,,,CALIFORNIA,CA,94110
6156778,Wiiii,Vmmmmm,Ekkk,FM,FAMILY MEDICINE,FPG,GERIATRIC MEDICINE (FAMILY PRACTICE),CALIFORNIA,CA,95073
9828857,Qpppp,Lllllll,Lgggggg,FM,FAMILY MEDICINE,PD,PEDIATRICS,INDIANA,IN,47960
2854259,Qsssss,Acccc,Heeee,PTH,ANATOMIC/CLINICAL PATHOLOGY,ATP,ANATOMIC PATHOLOGY,PENNSYLVANIA,PA,19087
2448442,Tmmmm,Fuuuu,Ecccccc,GP,GENERAL PRACTICE,FM,FAMILY MEDICINE,,,
9297,Fgggg,Qoooo,Znn,ON,MEDICAL ONCOLOGY,IM,INTERNAL MEDICINE,SOUTH DAKOTA,SD,57105
8794073,Fyyyyyy,Mbbbbbbb,Zeee,FM,FAMILY MEDICINE,IM,INTERNAL MEDICINE,MICHIGAN,MI,48846
2885261,Vlllllll,Zaaaa,Fnnn,FM,FAMILY MEDICINE,,,NORTH DAKOTA,ND,58104
6684284,Gaaaaaa,Pxxx,Yiiiii,EM,EMERGENCY MEDICINE,GP,GENERAL PRACTICE,FLORIDA,FL,32779
1024144,Hvvvv,Ptttt,  ,DEN,DENTISTRY,,,TEXAS,TX,76020
2624743,Svvvv,Sw,H,DEN,DENTISTRY,,,CALIFORNIA,CA,94066
3165366,Iuuuuuuu,Tbbbbb,Xxx,P,PSYCHIATRY,CHP,CHILD AND ADOLESCENT PSYCHIATRY,CALIFORNIA,CA,94583
6079466,Oqqqqqq,Orrrrrrrr,Odddd,N,NEUROLOGY,,,WISCONSIN,WI,54301
1356327,Ommmmmmm,Zqqqqqq,Tyyy,CRS,COLON AND RECTAL SURGERY,GS,GENERAL SURGERY,FLORIDA,FL,33308
2096773,Immmmm,Rvvvv,Ebbb,FM,FAMILY MEDICINE,FP,FAMILY PRACTICE,OHIO,OH,43055
2085936,Bgggg,Aaaaaa,Jgggggg,OBG,OBSTETRICS AND GYNECOLOGY,,,LOUISIANA,LA,70065
4612161,Lvvvv,Ewwwwwwww,Piiiii,GP,GENERAL PRACTICE,ORS,ORTHOPEDIC SURGERY,CALIFORNIA,CA,95401
5648008,Rnnnnnnn,Kxxxxxxxxx,Urrr,PD,PEDIATRICS,,,CALIFORNIA,CA,95472
9898647,Leeeeeee,Hddddd,Xwww,EM,EMERGENCY MEDICINE,,,CALIFORNIA,CA,95966
5624003,Emmmmm,Cdddd,Cooo,ID,INFECTIOUS DISEASE,IM,INTERNAL MEDICINE,NEW JERSEY,NJ,7733
1148776,Spppp,Lhhhh,J,PHP,PUBLIC HEALTH AND GENERAL PREVENTIVE MEDICINE,GP,GENERAL PRACTICE,OREGON,OR,97232
8521570,Qnnnn,Uvvvv,Sqqq,IC,INTERVENTIONAL CARDIOLOGY,CD,CARDIOVASCULAR DISEASE,WASHINGTON,WA,98801
6300091,Kgggggg,Pzzzzz,Esss,IM,INTERNAL MEDICINE,EM,EMERGENCY MEDICINE,WASHINGTON,WA,98541
4502210,Zuuu,Ulllll,Annnnn,GP,GENERAL PRACTICE,FM,FAMILY MEDICINE,CALIFORNIA,CA,94404
5547881,Ennnnnnnnn,Tooo,  ,HEP,HEPATOLOGY,IM,INTERNAL MEDICINE,TEXAS,TX,78223
1053001,Eqqqqq,Plllll,I,FM,FAMILY MEDICINE,FM,FAMILY MEDICINE,OREGON,OR,97741
3146274,Fccccc,Iooo,  ,NEP,NEPHROLOGY,IM,INTERNAL MEDICINE,WISCONSIN,WI,54601
3023816,Onnnn,Acccc,D,GP,GENERAL PRACTICE,FP,FAMILY PRACTICE,,,
8723930,Kiiiiii,Iuuuuuu,Eeeee,N,NEUROLOGY,,,ARIZONA,AZ,85012
9239781,Fuuu,Xtttt,Fppppppp,FM,FAMILY MEDICINE,GS,GENERAL SURGERY,OKLAHOMA,OK,73096
4540463,Lrrrr,Yssssss,Vlll,GP,GENERAL PRACTICE,,,MASSACHUSETTS,MA,2126
5551612,Kbbbbb,Qjjjjj,Hggggg,POD,PODIATRY,,,MARYLAND,MD,21703
8428612,Ygggggg,Qpp,Uyyyyyyyy,FM,FAMILY MEDICINE,,,MICHIGAN,MI,48746
8824706,Whhhh,Uzzzzzz,Qcccccc,IM,INTERNAL MEDICINE,,,LOUISIANA,LA,70461
1850061,Uiii,Dwwwwwww,Goooo,P,PSYCHIATRY,PYG,GERIATRIC PSYCHIATRY,CALIFORNIA,CA,93312
4720086,Sddddd,Dttttt,J,IM,INTERNAL MEDICINE,,,MARYLAND,MD,20874
4550375,Vzzz,Xiiii,Tffffff,IM,INTERNAL MEDICINE,CD,CARDIOVASCULAR DISEASE,ILLINOIS,IL,60640
4665602,Bsssssss,Biiiii,U,FM,FAMILY MEDICINE,GP,GENERAL PRACTICE,PENNSYLVANIA,PA,16001
4483901,Juuuuu,Wxxxxx,I,GP,GENERAL PRACTICE,ADU,ADULT HEALTH (NURSE PRACTITIONERS),MINNESOTA,MN,55905
8886236,Gqqqqq,Azzzzzz,E,DEN,DENTISTRY,OMF,ORAL AND MAXILLOFACIAL SURGERY,OHIO,OH,45805
9333078,Edddddd,Essssss,Paaa,IM,INTERNAL MEDICINE,EP,EPIDEMIOLOGY,MARYLAND,MD,20852
4970626,Kvvvvvv,Nrrrrr,T,DEN,DENTISTRY,OSG,ORAL AND MAXILLOFACIAL SURGERY (DENTISTRY),CALIFORNIA,CA,94080
9748323,Dkkkkkk,Ezzzzzzzzz,I,VET,VETERINARY MEDICINE,,,VERMONT,VT,5143
2300,Rjjjj,Lqqqqq,Trrrrr,ON,MEDICAL ONCOLOGY,HEM,HEMATOLOGY (INTERNAL MEDICINE),KANSAS,KS,66210
5069583,Xfffff,Pffffff,Yxxxx,PYG,GERIATRIC PSYCHIATRY,P,PSYCHIATRY,VIRGINIA,VA,20176
3513623,Ollll,Bvvvv,Ayy,POD,PODIATRY,,,,,
9905361,Piiii,Jyyyy,Tjjjjj,POS,PODIATRIC FOOT SURGERY,POD,PODIATRY,NEW YORK,NY,11705
7476707,Nbbbbbb,Ubbb,  ,GP,GENERAL PRACTICE,,,,,
3288815,Fssss,Sppppppppp,Yzzzzz,IM,INTERNAL MEDICINE,,,CALIFORNIA,CA,90404
9798347,Kbbbb,Jvvvvvvvvvv,Mooooooooooo,FM,FAMILY MEDICINE,AMF,ADOLESCENT MEDICINE (FAMILY PRACTICE),INDIANA,IN,46205
3716895,Pkkkkkkkk,Jeee,Q,PMP,PAIN MANAGEMENT(PHYSICAL MED AND REHAB),ADL,ADOLESCENT MEDICINE (PEDIATRICS),NEW YORK,NY,10022
9338122,Xooooo,Xqqqqqq,Mrrrrr,DEN,DENTISTRY,,,FLORIDA,FL,33470
3705605,Rtttt,Yee,Hhhhhhhhhh,OSG,ORAL AND MAXILLOFACIAL SURGERY (DENTISTRY),DEN,DENTISTRY,VIRGINIA,VA,23320
3558983,Wlllllll,Cssss,Uaaaaaa,OBG,OBSTETRICS AND GYNECOLOGY,,,COLORADO,CO,80012
5291681,Coooo,Hrrrr,Spppppppp,PD,PEDIATRICS,GP,GENERAL PRACTICE,CALIFORNIA,CA,95814
2475910,Awwww,Weeeeeeee,Lkkkk,PME,PAIN MEDICINE (RESIDENTS ONLY),PMM,SPORTS MEDICINE(PHYSICAL MED AND REHAB),NEVADA,NV,89511
3929074,Ozzz,Reeeee,K,IM,INTERNAL MEDICINE,,,FLORIDA,FL,33613
2393387,Uhhh,Xrrrrr,Cooo,OBG,OBSTETRICS AND GYNECOLOGY,MFM,MATERNAL AND FETAL MEDICINE,GEORGIA,GA,30308
2141933,Zfffff,Pxxxxx,Qbbb,GS,GENERAL SURGERY,,,,,
4339382,Saaaa,Oiiiii,Rkkkkkk,IM,INTERNAL MEDICINE,,,TEXAS,TX,78539
1018509,Eoooooo,Onnnnnn,Epppp,NEP,NEPHROLOGY,IM,INTERNAL MEDICINE,FLORIDA,FL,32162
7981270,Dyyyyyy,Tzzz,Mjj,FM,FAMILY MEDICINE,AMD,ADMINISTRATIVE MEDICINE,NORTH CAROLINA,NC,27517
5523785,Ossss,Siiiii,Aaa,PD,PEDIATRICS,,,NEW JERSEY,NJ,8048
5345918,Kbbbbb,Ajjjjjjj,  ,IM,INTERNAL MEDICINE,,,PENNSYLVANIA,PA,15601
1156399,Qeeeee,Zppppp,Q,DEN,DENTISTRY,,,NORTH CAROLINA,NC,28803
7875223,Uooo,Hooooo,Usssss,U,UROLOGY,,,COLORADO,CO,80045
9559598,Fnnnnnn,Tdddddddd,Kaaaa,FM,FAMILY MEDICINE,IM,INTERNAL MEDICINE,,,
9005004,Plllll,Rhhhhhhh,  ,DEN,DENTISTRY,,,ARIZONA,AZ,85203
8511231,Piiiiii,Ijjjjjjjj,Phhhhhhhh,FM,FAMILY MEDICINE,,,VIRGINIA,VA,23667
7776070,Evvvvvvv,Qrrr,Iooooooo,N,NEUROLOGY,,,IOWA,IA,52403
5524461,Azz,Fzzzz,J,CD,CARDIOVASCULAR DISEASE,GP,GENERAL PRACTICE,VIRGINIA,VA,22630
8060874,Smmmm,Lllll,Xggggg,DEN,DENTISTRY,,,PENNSYLVANIA,PA,19082
2378705,Meeeeee,Zqqqqq,Ivvv,ORS,ORTHOPEDIC SURGERY,,,WEST VIRGINIA,WV,25801
1041765,Joooo,Hxxxxxx,Fzzzz,HS,HAND SURGERY,ORS,ORTHOPEDIC SURGERY,VIRGINIA,VA,22911
9142160,Lrrrrrrrr,Ieeeee,E,IC,INTERVENTIONAL CARDIOLOGY,CD,CARDIOVASCULAR DISEASE,FLORIDA,FL,32789
6894932,Cqqqqq,Ckkkkkkk,Cxxx,FM,FAMILY MEDICINE,ADM,ADDICTION MEDICINE (FAMILY PRACTICE),CALIFORNIA,CA,91321
9657613,Ebbbbb,Looooo,  ,VET,VETERINARY MEDICINE,,,FLORIDA,FL,33023
8124170,Sggggg,Svvvvvvvv,  ,IM,INTERNAL MEDICINE,GP,GENERAL PRACTICE,CALIFORNIA,CA,90745
1418348,Ujjjjjj,Tlllllll,S,VET,VETERINARY MEDICINE,,,,,
2591140,Knnnnnn,Knnnnnn,Jxxxxx,FM,FAMILY MEDICINE,,,NEW YORK,NY,12078
2853096,Teeeeeee,Cssssss,Kkkkkkkk,N,NEUROLOGY,GP,GENERAL PRACTICE,VERMONT,VT,5478
5002043,Tqqqqq,Arrrrr,Hhhh,AN,ANESTHESIOLOGY,,,LOUISIANA,LA,70471
4458682,Mxxxxxxxx,Hoooo,Me,GP,GENERAL PRACTICE,FM,FAMILY MEDICINE,LOUISIANA,LA,70394
8813576,Ziiiii,Biiiiii,Ayyy,P,PSYCHIATRY,ADU,ADULT HEALTH (NURSE PRACTITIONERS),OHIO,OH,44203
8839544,Riiii,Arrrrrrr,Y,FM,FAMILY MEDICINE,RCH,RURAL AND COMMUNITY HEALTH(NURSE PRACTNR),WASHINGTON,WA,99208
5597140,Xnnnn,Yeeeee,L,VET,VETERINARY MEDICINE,,,HAWAII,HI,96768
7286525,Seee,Etttttttt,Jwwwwww,NPM,NEONATAL-PERINATAL MEDICINE,PD,PEDIATRICS,CONNECTICUT,CT,6902
5609236,Zuuuu,Gddddddd,H,VET,VETERINARY MEDICINE,,,NORTH CAROLINA,NC,28105
7834439,Ieeeeee,Vpppppp,Vttt,PM,PHYSICAL MEDICINE AND REHABILITATION,,,FLORIDA,FL,34748
8311590,Xjjj,Jkkkkk,Swww,END,"ENDOCRINOLOGY, DIABETES AND METABOLISM",ADU,ADULT HEALTH (NURSE PRACTITIONERS),TEXAS,TX,77080
5429065,Bqqqqqq,Kyyyy,K,VET,VETERINARY MEDICINE,,,ARIZONA,AZ,85251
1123599,Vlll,Wrrrrrrrrr,Gooooooo,WH,WOMEN'S HEALTH,GP,GENERAL PRACTICE,CALIFORNIA,CA,93906
9190618,Kccccccc,Biiiiii,W,AC,ACUTE CARE,FM,FAMILY MEDICINE,RHODE ISLAND,RI,2832
2902137,Acccccc,Xiiiiiiiiiiiii,Wggg,GP,GENERAL PRACTICE,FM,FAMILY MEDICINE,COLORADO,CO,81501
4748007,Qqqq,Ixxxxxxxxxxxx,Gsss,DEN,DENTISTRY,,,GEORGIA,GA,30180
5048981,Rvvvvv,Gmmmmmmm,Ylllllll,GP,GENERAL PRACTICE,FM,FAMILY MEDICINE,FLORIDA,FL,32611
4721423,Kppppppp,Vxxxx,I,P,PSYCHIATRY,,,NEW YORK,NY,14301
4977060,Zwwww,Nmmmm,I,DEN,DENTISTRY,,,,,
9218514,Hrrrrrr,Dttttttt,Oggg,ED,ENDODONTICS,DEN,DENTISTRY,CALIFORNIA,CA,92656
3807741,Foooooo,Xwwww,Sdddd,FM,FAMILY MEDICINE,,,LOUISIANA,LA,71411
2049042,Gfff,Zbbbbbb,A,IM,INTERNAL MEDICINE,FM,FAMILY MEDICINE,ILLINOIS,IL,60613
5580500,Nhhhhh,Km,  ,IM,INTERNAL MEDICINE,IMG,GERIATRIC MEDICINE (INTERNAL MEDICINE),OHIO,OH,43221
8380873,Yppppppp,Osssssss,P,GP,GENERAL PRACTICE,,,OHIO,OH,44106
1903264,Pffffff,Lvvv,Loooooo,FM,FAMILY MEDICINE,FP,FAMILY PRACTICE,GEORGIA,GA,30553
1868296,Wsssss,Xiiiiiii,X,PER,PERIODONTICS,DEN,DENTISTRY,MISSOURI,MO,64145
9112427,Shhhhhhh,Gtttttttttttttt,Dttttttt,EM,EMERGENCY MEDICINE,FM,FAMILY MEDICINE,TENNESSEE,TN,37067
1209921,Kkkkk,Ivvvv,C,VET,VETERINARY MEDICINE,,,,,
8260829,Lddddd,Uyyyyyyy,Rppppp,VET,VETERINARY MEDICINE,,,FLORIDA,FL,32346
5363409,Jllll,Paaaaaa,Nvvvvvv,VET,VETERINARY MEDICINE,,,OREGON,OR,97408
8203156,Kyyyy,Wvvvvv,Y,VET,VETERINARY MEDICINE,,,NEW MEXICO,NM,87111
8265649,Yyyyy,Dbbbbb,Ruuuuu,DEN,DENTISTRY,GP,GENERAL PRACTICE,SOUTH CAROLINA,SC,29650
1484238,Ojjjj,Prrrr,L,VET,VETERINARY MEDICINE,,,OKLAHOMA,OK,74008
8751228,Xrrr,Ziiii,Poooooooo,PED,PEDODONTICS (PEDIATRIC DENTISTRY),DEN,DENTISTRY,CALIFORNIA,CA,91030
9729829,Kaa,Zzzzz,Yttt,GP,GENERAL PRACTICE,,,NEW YORK,NY,10941
2942613,Ctttttt,Kvvvvvv,O,VET,VETERINARY MEDICINE,,,WASHINGTON,WA,98383
2816183,Gppppp,Ttttt,Jtttt,P,PSYCHIATRY,,,MARYLAND,MD,21202
1306406,Jggg,Nffff,Ztttttt,CRS,COLON AND RECTAL SURGERY,GS,GENERAL SURGERY,PENNSYLVANIA,PA,18705
8045784,Errrrr,Dppppppp,Ubbbb,GE,GASTROENTEROLOGY,IM,INTERNAL MEDICINE,NORTH CAROLINA,NC,27834
5228991,Nssss,Zcccc,  ,IM,INTERNAL MEDICINE,FM,FAMILY MEDICINE,TEXAS,TX,75013
3273681,Leeee,Npppp,Seeeeeeee,AN,ANESTHESIOLOGY,,,NEW JERSEY,NJ,8857
7372813,Bnnnn,Kmmmmmmm,Txx,IM,INTERNAL MEDICINE,OM,OCCUPATIONAL MEDICINE,CONNECTICUT,CT,6437
2047661,Qeeee,Yffffff,Zqqqq,ORS,ORTHOPEDIC SURGERY,,,WYOMING,WY,82930
8858220,Ikkkkk,Wmmmmmm,Nbbb,CHP,CHILD AND ADOLESCENT PSYCHIATRY,GP,GENERAL PRACTICE,NEW YORK,NY,13163
9497500,Allllll,Xiiiiiiii,Soooo,DR,DIAGNOSTIC RADIOLOGY,PDR,PEDIATRIC RADIOLOGY,NEW YORK,NY,10075
8378981,Bppppppppp,Xyyyy,Vmmmm,P,PSYCHIATRY,,,,,
4275737,Ahhhh,Kfff,Clll,OBG,OBSTETRICS AND GYNECOLOGY,,,WYOMING,WY,82716
6084714,Avvvvvv,Qmmmmmmmm,Quuuuuu,IM,INTERNAL MEDICINE,,,TEXAS,TX,78521
5202007,Bqq,Ummmm,  ,DEN,DENTISTRY,,,CALIFORNIA,CA,91403
4221361,Qssssss,Gyyyyyyy,Muuuuu,OPH,OPHTHALMOLOGY,,,MISSISSIPPI,MS,39216
5158443,Sfffff,Rrrrrrr,  ,PM,PHYSICAL MEDICINE AND REHABILITATION,,,,,
1464143,Qxxxxx,Dwww,Ruuuuuu,EM,EMERGENCY MEDICINE,,,ARKANSAS,AR,72205
3820351,Pkkkk,Ly,Rpppppppp,IFP,INTERNAL MEDICINE/FAMILY PRACTICE,IM,INTERNAL MEDICINE,SOUTH CAROLINA,SC,29169
6637964,Hee,Fggg,Grrrrrrr,PM,PHYSICAL MEDICINE AND REHABILITATION,SCI,SPINAL CORD INJURY MEDICINE,MISSOURI,MO,63106
3319392,Ciiiiii,Hnnnnnn,Rbbbb,ORS,ORTHOPEDIC SURGERY,,,FLORIDA,FL,33756
2700970,Ddddd,Kmmmm,Bssss,ID,INFECTIOUS DISEASE,IM,INTERNAL MEDICINE,ILLINOIS,IL,62044
7340875,Jpppp,Yiiiii,Vnnnnnn,DR,DIAGNOSTIC RADIOLOGY,,,GEORGIA,GA,31701
2862609,Bddddd,Gppppp,Mfff,GP,GENERAL PRACTICE,FM,FAMILY MEDICINE,ALABAMA,AL,36522
6767152,Dnnnnn,Pjjjj,U,PS,PLASTIC SURGERY,,,ILLINOIS,IL,62948
5590929,Njjjjjj,Wggggggggg,Tlll,IM,INTERNAL MEDICINE,IMG,GERIATRIC MEDICINE (INTERNAL MEDICINE),MAINE,ME,4901
6784204,Xmmmm,Hzzzzzzz,Piii,EM,EMERGENCY MEDICINE,,,OREGON,OR,97225
6181561,Kttttttt,Bllllll,  ,OBG,OBSTETRICS AND GYNECOLOGY,,,NEW YORK,NY,10032
6675485,Cyyyyyyyy,Yaaaaa,  ,OBG,OBSTETRICS AND GYNECOLOGY,,,GEORGIA,GA,31021
6900192,Fyyyyyyy,Ftttttttt,Bqqqq,AN,ANESTHESIOLOGY,PME,PAIN MEDICINE (RESIDENTS ONLY),MISSOURI,MO,63043
3220132,Vcccccc,Tddddd,Ehhhh,CD,CARDIOVASCULAR DISEASE,IM,INTERNAL MEDICINE,,,
3414726,Zyyy,Dttt,Loooo,FM,FAMILY MEDICINE,,,INDIANA,IN,47546
5156148,Xkkkkkkk,Pyyyyyy,  ,GP,GENERAL PRACTICE,PA,CLINICAL PHARMACOLOGY,,,
9233508,Gppppp,Wuuuuu,H,P,PSYCHIATRY,,,KENTUCKY,KY,42003
190810,Rooooo,Nbbbbb,Ummmmmm,HMP,HEMATOLOGY (PATHOLOGY),HEM,HEMATOLOGY (INTERNAL MEDICINE),NORTH CAROLINA,NC,27607
4216744,Eccccc,Aaaaaaaaa,Q,GYN,GYNECOLOGY,OBG,OBSTETRICS AND GYNECOLOGY,CALIFORNIA,CA,92688
5429982,Ypp,Yllllllll,Mhhh,IM,INTERNAL MEDICINE,,,NEW YORK,NY,11208
528510,Rxxxxx,Ysssss,Gggggg,CCA,CRITICAL CARE MEDICINE (ANESTHESIOLOGY),CCM,CRITICAL CARE MEDICINE (INTERNAL MED),FLORIDA,FL,33805
3165469,Wmmmmmm,Xttttttt,  ,PD,PEDIATRICS,NPM,NEONATAL-PERINATAL MEDICINE,CALIFORNIA,CA,94304
6200689,Qrrrr,Hooo,Yhhhh,GS,GENERAL SURGERY,VS,VASCULAR SURGERY,TENNESSEE,TN,37405
9982944,Qfffff,Hqqq,Zllllllllll,NS,NEUROLOGICAL SURGERY,EM,EMERGENCY MEDICINE,WASHINGTON,WA,98506
6607951,Diiiiii,Ffffff,Xvv,FM,FAMILY MEDICINE,,,OKLAHOMA,OK,74454
1768753,Reeee,Ossssss,  ,END,"ENDOCRINOLOGY, DIABETES AND METABOLISM",IM,INTERNAL MEDICINE,MISSOURI,MO,63017
8924155,Wnnn,Lwwww,Fyyyyy,TS,THORACIC SURGERY,GS,GENERAL SURGERY,MISSISSIPPI,MS,39216
2748962,Wccccc,Innnnnnn,P,FM,FAMILY MEDICINE,IM,INTERNAL MEDICINE,,,
9751599,Fcccccc,Dwww,Iwwwwww,OM,OCCUPATIONAL MEDICINE,IM,INTERNAL MEDICINE,OHIO,OH,45601
5308872,Kbbbbbb,Rjjj,Qzzzz,ID,INFECTIOUS DISEASE,IM,INTERNAL MEDICINE,NEW YORK,NY,10016
9041172,Mqqq,Ghhhhh,Zrrrrrr,U,UROLOGY,FPR,FEMALE PELVIC MED AND RECONSTRUCTIVE SRGRY,GEORGIA,GA,30309
267281,Deeeeee,Errrrr,Qffffff,PYM,PSYCHOSOMATIC MEDICINE,P,PSYCHIATRY,CALIFORNIA,CA,92357
3453992,Hrrrrrr,Zqqq,Zjj,P,PSYCHIATRY,PFP,FORENSIC PSYCHIATRY,FLORIDA,FL,34683
4999584,Teeeeeeee,Kcccc,Cssss,IM,INTERNAL MEDICINE,,,CONNECTICUT,CT,6610
6054606,Wsssss,Dpppp,Errrr,CRS,COLON AND RECTAL SURGERY,GS,GENERAL SURGERY,MARYLAND,MD,21287
2574076,Muuuuuuuu,Fccc,Hiiii,ORS,ORTHOPEDIC SURGERY,OSM,SPORTS MEDICINE (ORTHOPEDIC SURGERY),GEORGIA,GA,30224
7140648,Msss,Oddddd,Ycccccc,NUP,NEUROPSYCHIATRY,PYM,PSYCHOSOMATIC MEDICINE,NEW YORK,NY,10003
8884999,Geee,Oddddddd,Wooooo,NS,NEUROLOGICAL SURGERY,,,CONNECTICUT,CT,6106
2811855,Tfff,Eddddd,Fkkkkk,OMF,ORAL AND MAXILLOFACIAL SURGERY,OSG,ORAL AND MAXILLOFACIAL SURGERY (DENTISTRY),OREGON,OR,97701
3411707,Tcccccc,Dvvvvvvvv,Cjjjjj,OSM,SPORTS MEDICINE (ORTHOPEDIC SURGERY),ORS,ORTHOPEDIC SURGERY,MISSOURI,MO,63127
5203678,Rrrrrrr,Dhhh,Tiiiiii,ORS,ORTHOPEDIC SURGERY,,,,,
3058942,Tvvvvv,Mbbbbbb,W,OPH,OPHTHALMOLOGY,,,FLORIDA,FL,33322
3015797,Zdddd,Moooo,Wxxx,NS,NEUROLOGICAL SURGERY,,,FLORIDA,FL,33484
3977962,Puuuuuuu,Orrr,Rhhh,PHO,PEDIATRIC HEMATOLOGY/ONCOLOGY,PD,PEDIATRICS,COLORADO,CO,80045
8405621,Qwwwwwww,Jooooooo,Fttt,PS,PLASTIC SURGERY,EM,EMERGENCY MEDICINE,GEORGIA,GA,30720
8092891,Zjjjj,Tppppp,Fssss,IM,INTERNAL MEDICINE,,,PENNSYLVANIA,PA,18069
8780521,Jssssss,Ottttt,Oyyyyy,R,RADIOLOGY,,,,,
4809760,Ottttttt,Ybbbbbbb,J,N,NEUROLOGY,,,CONNECTICUT,CT,6032
2151743,Uxxx,Jwww,Qkkkkk,EM,EMERGENCY MEDICINE,,,MICHIGAN,MI,49202
2940317,Zqqq,Zeeeeee,Zaaaaa,ORS,ORTHOPEDIC SURGERY,OSM,SPORTS MEDICINE (ORTHOPEDIC SURGERY),TEXAS,TX,77027
5141366,Lggg,Ubbbbbbbb,Wiiiiiiii,CHP,CHILD AND ADOLESCENT PSYCHIATRY,PD,PEDIATRICS,NEW YORK,NY,12839
603108,Wkkkkk,Xttttt,Y,DR,DIAGNOSTIC RADIOLOGY,R,RADIOLOGY,CALIFORNIA,CA,95051
1832156,Tccccc,Kqqqqq,N,OPT,OPTOMETRY,,,,,
7383261,Dkkkk,Fpppppp,Kaaaaaaaa,ID,INFECTIOUS DISEASE,IM,INTERNAL MEDICINE,PENNSYLVANIA,PA,19104
7085474,Xhhhhhhh,Weeeee,Uuuuuuuu,IM,INTERNAL MEDICINE,FM,FAMILY MEDICINE,GEORGIA,GA,30052
7684234,Uaaaa,Epp,Zkkk,OTO,OTOLARYNGOLOGY,,,,,
3318358,Ussssss,Azzzzz,Arrr,IM,INTERNAL MEDICINE,,,FLORIDA,FL,33755
8611934,Uffffff,Jyyyyyyyyyyyyy,Vrrrrrrrrrrrrrrr,PD,PEDIATRICS,,,FLORIDA,FL,33136
8998550,Hrrrrr,Ruuuuuu,Baaaa,OMF,ORAL AND MAXILLOFACIAL SURGERY,OSG,ORAL AND MAXILLOFACIAL SURGERY (DENTISTRY),TEXAS,TX,78411
2609305,Jccccc,Yiiiiii,Q,FM,FAMILY MEDICINE,FM,FAMILY MEDICINE,MISSISSIPPI,MS,38943
1811448,Rssssss,Duuuuuuuuuu,Paaaaaa,IM,INTERNAL MEDICINE,,,HAWAII,HI,96813
1370227,Nccccc,Ceeeeeeeeee,Z,PLM,PALLIATIVE MEDICINE,IMG,GERIATRIC MEDICINE (INTERNAL MEDICINE),FLORIDA,FL,33612
8961248,Kdddddd,Yhhhhhhhhhh,J,EM,EMERGENCY MEDICINE,GP,GENERAL PRACTICE,NEW JERSEY,NJ,8759
5170783,Kmmmmmm,Rmmmmm,Fkkkk,OSG,ORAL AND MAXILLOFACIAL SURGERY (DENTISTRY),OMF,ORAL AND MAXILLOFACIAL SURGERY,MICHIGAN,MI,48109
8730057,Trrrr,Pnnnnnnn,Toooo,GP,GENERAL PRACTICE,FM,FAMILY MEDICINE,,,
9410174,Jpppppppp,Vpppp,Oooo,GP,GENERAL PRACTICE,OM,OCCUPATIONAL MEDICINE,GEORGIA,GA,31792
2716032,Kmmm,Httttttt,  ,DEN,DENTISTRY,,,MASSACHUSETTS,MA,1880
1803304,Zffffff,Sbbbb,Yyyyyy,DEN,DENTISTRY,,,MASSACHUSETTS,MA,1583
1098828,Dvvvvvv,Hhhhhh,Xeeeee,DEN,DENTISTRY,,,MISSISSIPPI,MS,39759
6122738,Ajj,Bfff,C,PER,PERIODONTICS,DEN,DENTISTRY,VIRGINIA,VA,23608
3783794,Qffff,Xxxxxx,Cvvv,DEN,DENTISTRY,,,FLORIDA,FL,33183
2687390,Bxxxx,Fqqqqqqq,Fii,IM,INTERNAL MEDICINE,CD,CARDIOVASCULAR DISEASE,FLORIDA,FL,33308
4938938,Fppp,Xpppppp,Ommmm,ID,INFECTIOUS DISEASE,IM,INTERNAL MEDICINE,LOUISIANA,LA,70001
8516069,Zqqqqq,Ubbbbbbbb,B,OBG,OBSTETRICS AND GYNECOLOGY,,,,,
76303,Hyy,Fy,Gllllll,ON,MEDICAL ONCOLOGY,HO,HEMATOLOGY/ONCOLOGY,WASHINGTON,WA,98108
5325353,Kzzz,Qbbbbbb,Saaaaa,DEN,DENTISTRY,,,GEORGIA,GA,30046
9842912,Juuuuuu,Ozzzz,Yppppp,OPH,OPHTHALMOLOGY,,,,,
